prov,depto,fecha_min,confirmados,confirmados_14,casos_posibles,casos_posibles_14,fallecidos,fallecidos_14
14,168,2021-05-23,15,312,49,924,0,0
14,175,2021-05-23,12,170,18,457,0,1
14,182,2021-05-23,73,1777,142,3716,1,11
18,0,2021-05-23,2,41,3,96,0,0
18,7,2021-05-23,0,46,4,182,1,2
18,14,2021-05-23,0,6,2,46,0,0
18,21,2021-05-23,152,3706,642,15948,0,15
18,28,2021-05-23,6,124,40,628,0,2
18,35,2021-05-23,7,394,27,895,0,1
18,42,2021-05-23,1,44,8,292,0,0
18,49,2021-05-23,10,218,30,773,0,2
18,56,2021-05-23,0,11,0,89,0,0
18,63,2021-05-23,2,44,8,146,0,0
18,70,2021-05-23,16,872,105,3120,1,8
18,77,2021-05-23,2,45,4,272,0,0
18,84,2021-05-23,2,206,4,767,0,3
18,91,2021-05-23,2,114,8,470,0,2
18,98,2021-05-23,5,40,5,107,0,0
18,105,2021-05-23,19,506,133,1626,0,4
18,112,2021-05-23,7,587,15,1013,0,9
18,119,2021-05-23,6,560,12,1661,2,7
18,126,2021-05-23,0,73,2,561,0,3
18,133,2021-05-23,2,154,23,794,0,2
18,140,2021-05-23,4,87,17,463,0,1
18,147,2021-05-23,0,63,2,244,0,0
18,154,2021-05-23,1,27,3,76,0,0
18,161,2021-05-23,2,81,9,216,0,0
18,168,2021-05-23,7,587,10,2015,0,2
18,175,2021-05-23,0,17,0,232,0,0
22,0,2021-05-23,0,4,0,17,0,0
22,7,2021-05-23,0,57,10,239,0,1
22,14,2021-05-23,0,110,4,618,0,0
22,21,2021-05-23,14,574,67,1247,0,16
22,28,2021-05-23,6,54,9,145,0,1
22,36,2021-05-23,2,136,5,237,1,5
22,39,2021-05-23,2,111,5,224,0,0
22,43,2021-05-23,2,37,3,71,0,0
22,49,2021-05-23,12,53,14,74,0,4
22,56,2021-05-23,0,71,5,185,0,1
22,63,2021-05-23,36,369,55,788,0,3
22,70,2021-05-23,6,39,15,103,0,0
22,77,2021-05-23,1,52,5,218,0,1
22,84,2021-05-23,17,344,27,832,0,4
22,91,2021-05-23,11,111,22,352,0,0
22,98,2021-05-23,9,205,30,788,0,4
22,105,2021-05-23,1,124,6,278,0,2
22,112,2021-05-23,1,37,4,119,0,0
22,119,2021-05-23,1,112,23,176,0,4
22,126,2021-05-23,19,120,60,407,0,4
22,133,2021-05-23,2,140,7,405,0,1
22,140,2021-05-23,282,3899,610,12210,1,36
22,147,2021-05-23,1,30,1,124,0,0
22,154,2021-05-23,3,67,16,236,0,0
22,161,2021-05-23,0,10,2,32,0,1
22,168,2021-05-23,1,52,2,180,0,4
26,0,2021-05-23,0,4,0,14,0,0
26,7,2021-05-23,58,764,113,1915,0,7
26,14,2021-05-23,19,332,25,543,0,2
26,21,2021-05-23,150,1985,214,4012,2,13
26,28,2021-05-23,1,18,1,26,0,0
26,35,2021-05-23,25,351,45,837,0,6
26,42,2021-05-23,1,41,5,117,0,0
26,49,2021-05-23,2,3,2,4,0,0
26,56,2021-05-23,0,13,1,35,0,0
26,63,2021-05-23,0,0,0,1,0,0
26,70,2021-05-23,0,2,0,12,0,0
26,77,2021-05-23,34,540,62,1554,1,4
26,84,2021-05-23,5,73,12,134,0,1
26,91,2021-05-23,32,290,39,472,0,1
26,98,2021-05-23,9,95,10,119,1,2
26,105,2021-05-23,0,2,1,8,0,0
30,0,2021-05-23,0,9,0,20,0,0
30,8,2021-05-23,50,934,66,1215,1,18
30,15,2021-05-23,163,2179,199,3064,0,21
30,21,2021-05-23,41,541,55,834,0,3
30,28,2021-05-23,21,473,28,738,0,5
30,35,2021-05-23,14,168,18,268,0,3
30,42,2021-05-23,4,44,5,90,0,0
30,49,2021-05-23,41,501,59,847,0,9
30,56,2021-05-23,109,1455,133,2110,1,18
30,63,2021-05-23,20,121,26,190,0,7
30,70,2021-05-23,52,641,63,886,0,8
30,77,2021-05-23,26,340,32,567,1,13
30,84,2021-05-23,206,2925,289,5022,5,39
30,88,2021-05-23,17,289,22,370,0,4
30,91,2021-05-23,20,258,23,390,1,2
30,98,2021-05-23,56,979,74,1343,1,4
30,105,2021-05-23,15,227,29,406,1,3
30,113,2021-05-23,32,512,39,644,0,2
34,0,2021-05-23,2,33,6,84,0,0
34,7,2021-05-23,3,227,38,887,0,4
34,14,2021-05-23,424,12626,1434,32905,19,130
34,21,2021-05-23,11,510,67,6068,0,2
34,28,2021-05-23,7,242,59,1336,0,5
34,35,2021-05-23,123,999,520,5449,1,13
34,42,2021-05-23,46,431,73,939,0,1
34,49,2021-05-23,40,1971,374,7806,3,31
34,56,2021-05-23,33,831,290,5239,1,5
34,63,2021-05-23,0,70,20,387,1,1
38,0,2021-05-23,0,2,3,110,0,0
38,7,2021-05-23,0,14,4,66,0,0
38,14,2021-05-23,3,137,36,715,0,2
38,21,2021-05-23,25,756,300,3481,0,11
38,28,2021-05-23,5,43,29,190,0,1
38,35,2021-05-23,3,61,13,487,0,3
38,42,2021-05-23,19,233,85,908,0,0
38,49,2021-05-23,0,0,0,7,0,0
38,56,2021-05-23,0,16,6,61,0,0
38,63,2021-05-23,4,97,33,420,0,1
38,70,2021-05-23,0,11,5,76,0,0
38,77,2021-05-23,0,8,1,14,0,0
38,84,2021-05-23,0,21,0,43,0,1
38,94,2021-05-23,2,40,9,118,0,2
38,98,2021-05-23,2,13,5,29,0,0
38,105,2021-05-23,0,18,0,22,0,0
38,112,2021-05-23,0,35,3,77,0,1
42,0,2021-05-23,0,4,0,11,0,0
42,7,2021-05-23,14,305,27,527,1,4
42,14,2021-05-23,1,32,5,84,0,3
42,21,2021-05-23,155,3461,315,7263,3,20
42,28,2021-05-23,14,234,30,420,0,0
42,35,2021-05-23,25,473,57,851,1,8
42,42,2021-05-23,0,3,1,10,0,0
42,49,2021-05-23,1,55,4,91,0,1
42,56,2021-05-23,3,230,6,492,0,6
42,63,2021-05-23,1,25,1,46,0,1
42,70,2021-05-23,7,141,10,249,0,0
42,77,2021-05-23,17,155,35,301,0,2
42,84,2021-05-23,0,0,0,0,0,0
42,91,2021-05-23,0,18,0,79,0,0
42,98,2021-05-23,20,284,35,541,0,2
42,105,2021-05-23,88,1869,129,4128,3,28
42,112,2021-05-23,22,305,38,573,1,4
42,119,2021-05-23,7,243,15,655,1,1
42,126,2021-05-23,10,118,17,266,0,1
42,133,2021-05-23,15,478,31,1319,0,7
42,140,2021-05-23,28,636,60,1160,0,1
42,147,2021-05-23,13,186,15,375,0,1
42,154,2021-05-23,8,182,24,593,0,1
46,0,2021-05-23,0,1,0,11,0,0
46,7,2021-05-23,20,223,56,480,1,5
46,14,2021-05-23,46,484,160,2348,0,6
46,21,2021-05-23,4,58,9,92,0,0
46,28,2021-05-23,24,136,39,345,0,0
46,35,2021-05-23,3,72,8,230,0,2
46,42,2021-05-23,38,302,74,560,1,3
46,49,2021-05-23,5,33,43,122,0,0
46,56,2021-05-23,2,21,33,107,0,2
46,63,2021-05-23,5,42,10,95,0,2
46,70,2021-05-23,11,38,51,113,0,0
46,77,2021-05-23,4,24,6,67,0,0
46,84,2021-05-23,11,64,23,151,0,0
46,91,2021-05-23,3,37,23,222,1,1
46,98,2021-05-23,3,23,5,64,0,0
46,105,2021-05-23,8,43,8,58,2,2
46,112,2021-05-23,30,77,38,254,0,1
46,119,2021-05-23,1,9,2,76,0,0
46,126,2021-05-23,1,12,3,50,0,0
50,0,2021-05-23,1,25,12,128,0,1
50,7,2021-05-23,22,577,68,1885,0,26
50,14,2021-05-23,11,296,30,741,2,28
50,21,2021-05-23,55,1173,123,3376,1,39
50,28,2021-05-23,57,1522,134,4101,6,54
50,35,2021-05-23,17,311,34,685,0,7
50,42,2021-05-23,2,64,6,130,0,1
50,49,2021-05-23,22,1143,68,3310,2,37
50,56,2021-05-23,9,225,19,547,0,5
50,63,2021-05-23,43,957,83,2262,2,19
50,70,2021-05-23,40,948,111,2740,3,33
50,77,2021-05-23,17,305,30,610,0,5
50,84,2021-05-23,18,505,39,1049,0,10
50,91,2021-05-23,10,278,18,554,0,7
50,98,2021-05-23,41,769,86,1760,0,22
50,105,2021-05-23,97,1995,175,4806,9,75
50,112,2021-05-23,8,171,17,410,1,2
50,119,2021-05-23,40,717,48,1202,1,18
50,126,2021-05-23,23,427,28,774,0,5
54,0,2021-05-23,1,2,1,6,0,0
54,7,2021-05-23,0,49,2,149,1,2
54,14,2021-05-23,1,92,3,134,1,5
54,21,2021-05-23,1,27,2,76,0,0
54,28,2021-05-23,31,551,58,1433,1,6
54,35,2021-05-23,0,2,0,13,0,0
54,42,2021-05-23,4,266,14,526,1,7
54,49,2021-05-23,0,68,0,100,0,4
54,56,2021-05-23,0,145,4,198,0,1
54,63,2021-05-23,5,243,10,779,0,6
54,70,2021-05-23,3,53,3,86,0,0
54,77,2021-05-23,3,96,12,172,0,2
54,84,2021-05-23,0,110,4,243,0,1
54,91,2021-05-23,1,170,3,284,0,4
54,98,2021-05-23,1,86,5,178,0,2
54,105,2021-05-23,1,24,1,62,0,2
54,112,2021-05-23,0,48,0,70,0,1
54,119,2021-05-23,0,34,0,54,0,0
58,0,2021-05-23,2,14,2,21,0,0
58,7,2021-05-23,4,65,7,143,0,2
58,14,2021-05-23,33,250,41,348,0,1
58,21,2021-05-23,0,30,1,47,0,0
58,28,2021-05-23,2,26,4,61,0,1
58,35,2021-05-23,434,6664,675,9846,7,60
58,42,2021-05-23,39,671,43,807,0,0
58,49,2021-05-23,14,180,27,288,0,1
58,56,2021-05-23,41,538,82,1103,1,10
58,63,2021-05-23,20,128,26,177,0,7
58,70,2021-05-23,12,313,21,463,0,5
58,77,2021-05-23,36,395,45,536,1,3
58,84,2021-05-23,9,111,9,128,0,0
58,91,2021-05-23,33,711,38,898,0,4
58,98,2021-05-23,0,24,0,67,0,1
58,105,2021-05-23,16,285,22,354,0,9
58,112,2021-05-23,39,643,58,1122,2,23
62,0,2021-05-23,0,2,0,15,0,0
62,7,2021-05-23,72,1099,96,2055,1,7
62,14,2021-05-23,25,321,37,614,0,1
62,21,2021-05-23,81,1413,113,2812,3,42
62,28,2021-05-23,7,65,7,135,1,3
62,35,2021-05-23,1,15,2,32,0,0
62,42,2021-05-23,192,3290,325,6241,4,47
62,49,2021-05-23,4,20,4,31,0,0
62,56,2021-05-23,0,0,0,4,0,1
62,63,2021-05-23,15,184,22,366,0,2
62,70,2021-05-23,5,102,9,168,1,2
62,77,2021-05-23,28,434,43,985,0,9
62,84,2021-05-23,0,97,0,134,0,1
62,91,2021-05-23,12,209,14,342,0,0
66,0,2021-05-23,0,4,1,28,0,0
66,7,2021-05-23,4,126,12,303,0,1
66,14,2021-05-23,3,48,4,97,0,0
66,21,2021-05-23,4,91,7,150,0,0
66,28,2021-05-23,150,2912,375,7630,0,37
66,35,2021-05-23,4,248,16,503,0,3
66,42,2021-05-23,12,203,16,331,0,3
66,49,2021-05-23,2,150,9,331,1,3
66,56,2021-05-23,15,186,48,821,0,2
66,63,2021-05-23,6,26,9,49,0,1
66,70,2021-05-23,4,44,10,120,0,1
66,77,2021-05-23,2,118,14,302,0,0
66,84,2021-05-23,9,94,14,158,0,0
66,91,2021-05-23,0,3,1,11,0,0
66,98,2021-05-23,6,79,12,161,0,1
66,105,2021-05-23,1,26,1,61,0,0
66,112,2021-05-23,20,510,29,821,0,8
66,119,2021-05-23,3,21,4,55,0,0
66,126,2021-05-23,8,207,31,955,0,1
66,133,2021-05-23,3,50,5,198,0,0
66,140,2021-05-23,20,465,32,576,4,17
66,147,2021-05-23,12,183,20,390,0,7
66,154,2021-05-23,7,45,10,90,0,0
66,161,2021-05-23,2,52,2,69,0,0
70,0,2021-05-23,0,11,2,30,0,0
70,7,2021-05-23,16,217,16,542,0,2
70,14,2021-05-23,1,40,3,211,0,0
70,21,2021-05-23,0,65,6,206,0,0
70,28,2021-05-23,41,1223,133,3817,0,11
70,35,2021-05-23,8,229,15,670,0,1
70,42,2021-05-23,40,1020,108,2761,0,11
70,49,2021-05-23,18,125,29,290,0,0
70,56,2021-05-23,7,206,9,351,0,3
70,63,2021-05-23,4,69,6,218,0,1
70,70,2021-05-23,18,629,47,1730,0,6
70,77,2021-05-23,50,1286,103,3694,1,14
70,84,2021-05-23,22,1014,96,3355,0,5
70,91,2021-05-23,4,165,5,383,0,1
70,98,2021-05-23,12,595,42,1788,0,10
70,105,2021-05-23,10,157,24,332,0,4
70,112,2021-05-23,0,24,0,58,0,0
70,119,2021-05-23,3,69,7,210,0,1
70,126,2021-05-23,2,136,3,308,0,2
70,133,2021-05-23,0,27,0,71,0,2
74,0,2021-05-23,0,3,1,11,0,0
74,7,2021-05-23,6,179,28,650,1,4
74,14,2021-05-23,0,28,2,120,0,2
74,21,2021-05-23,3,91,16,366,0,6
74,28,2021-05-23,4,94,27,371,0,7
74,35,2021-05-23,115,1579,364,4730,6,56
74,42,2021-05-23,1,155,7,404,1,10
74,49,2021-05-23,21,294,38,905,2,8
74,56,2021-05-23,124,1797,336,6211,1,63
74,63,2021-05-23,0,15,5,85,0,0
78,0,2021-05-23,0,5,0,16,0,0
78,7,2021-05-23,8,379,26,665,0,5
78,14,2021-05-23,51,830,173,2952,0,9
78,21,2021-05-23,82,1470,187,3659,5,20
78,28,2021-05-23,5,199,24,639,0,4
78,35,2021-05-23,3,102,81,855,0,1
78,42,2021-05-23,1,121,31,388,0,0
78,49,2021-05-23,16,155,40,309,0,0
82,0,2021-05-23,0,6,0,35,0,0
82,7,2021-05-23,21,457,39,837,0,1
82,14,2021-05-23,62,667,105,1359,1,19
82,21,2021-05-23,116,2529,160,4238,3,48
82,28,2021-05-23,9,441,27,1050,2,12
82,35,2021-05-23,8,139,13,305,0,2
82,42,2021-05-23,49,1504,118,3128,2,25
82,49,2021-05-23,100,1409,154,2407,2,14
82,56,2021-05-23,69,742,116,1224,0,2
82,63,2021-05-23,449,6465,704,11331,9,81
82,70,2021-05-23,110,1875,201,3337,1,23
82,77,2021-05-23,25,352,53,902,1,7
82,84,2021-05-23,956,16022,1586,31148,21,174
82,91,2021-05-23,43,931,94,1827,0,13
82,98,2021-05-23,0,193,5,394,1,3
82,105,2021-05-23,60,906,93,1631,1,11
82,112,2021-05-23,22,533,41,924,1,7
82,119,2021-05-23,110,1871,177,3756,0,12
82,126,2021-05-23,47,940,63,1479,1,14
82,133,2021-05-23,14,215,25,504,1,5
86,0,2021-05-23,0,5,0,13,0,0
86,7,2021-05-23,1,44,1,59,0,0
86,14,2021-05-23,8,42,8,72,0,1
86,21,2021-05-23,3,59,3,105,0,0
86,28,2021-05-23,13,80,17,108,0,3
86,35,2021-05-23,74,1497,111,2296,4,12
86,42,2021-05-23,2,60,3,106,1,1
86,49,2021-05-23,284,4319,398,6828,3,30
86,56,2021-05-23,1,28,1,72,0,2
86,63,2021-05-23,1,82,33,513,0,1
86,70,2021-05-23,2,54,4,88,0,1
86,77,2021-05-23,5,74,13,370,0,2
86,84,2021-05-23,0,24,2,55,0,0
86,91,2021-05-23,4,63,9,146,0,0
86,98,2021-05-23,0,37,2,61,0,1
86,105,2021-05-23,1,28,7,198,0,1
86,112,2021-05-23,0,1,0,2,0,0
86,119,2021-05-23,2,66,7,203,0,0
86,126,2021-05-23,4,97,5,179,0,3
86,133,2021-05-23,3,38,5,89,1,4
86,140,2021-05-23,2,18,4,49,1,2
86,147,2021-05-23,32,462,41,700,1,20
86,154,2021-05-23,3,52,6,67,1,1
86,161,2021-05-23,6,179,7,386,0,3
86,168,2021-05-23,4,64,5,176,0,0
86,175,2021-05-23,2,16,3,46,1,2
86,182,2021-05-23,0,4,0,11,0,0
86,189,2021-05-23,2,29,4,72,0,1
90,0,2021-05-23,3,35,15,190,0,0
90,7,2021-05-23,28,436,59,1194,1,10
90,14,2021-05-23,100,1640,241,5103,2,24
90,21,2021-05-23,39,815,71,1892,4,11
90,28,2021-05-23,7,137,11,470,0,2
90,35,2021-05-23,7,95,15,253,0,0
90,42,2021-05-23,14,289,40,562,1,3
90,49,2021-05-23,3,105,5,297,0,0
90,56,2021-05-23,9,447,25,1253,0,1
90,63,2021-05-23,27,495,77,1563,0,3
90,70,2021-05-23,86,535,223,1569,1,4
90,77,2021-05-23,20,375,66,1073,0,7
90,84,2021-05-23,149,3647,520,14177,6,55
90,91,2021-05-23,10,234,38,506,0,3
90,98,2021-05-23,8,142,18,392,0,8
90,105,2021-05-23,50,956,199,3451,1,11
90,112,2021-05-23,2,164,9,423,0,2
90,119,2021-05-23,16,587,125,2411,0,12
94,0,2021-05-23,1,12,3,55,0,0
94,7,2021-05-23,16,426,28,1548,2,12
94,14,2021-05-23,21,643,62,1322,0,4
2,0,2021-05-24,1037,17600,3232,77889,30,404
2,1,2021-05-24,70,1259,183,4527,1,21
2,2,2021-05-24,58,944,204,4063,0,14
2,3,2021-05-24,106,1437,204,4512,3,24
2,4,2021-05-24,115,1691,232,5589,2,23
2,5,2021-05-24,72,1252,185,4325,2,16
2,6,2021-05-24,82,1202,188,4528,1,16
2,7,2021-05-24,89,1344,213,4923,2,27
2,8,2021-05-24,102,1170,163,3830,1,27
2,9,2021-05-24,44,949,114,3194,1,13
2,10,2021-05-24,55,946,148,3423,1,27
2,11,2021-05-24,74,915,177,3576,0,11
2,12,2021-05-24,73,1159,207,4748,0,19
2,13,2021-05-24,94,1531,314,6820,1,30
2,14,2021-05-24,107,1392,285,6078,0,23
2,15,2021-05-24,88,1273,240,4531,2,15
6,0,2021-05-24,24,479,78,1124,1,10
6,7,2021-05-24,23,237,38,414,0,2
6,14,2021-05-24,8,122,14,283,0,5
6,21,2021-05-24,19,201,28,374,0,4
6,28,2021-05-24,278,4715,586,10490,7,148
6,35,2021-05-24,221,3031,484,7956,8,79
6,42,2021-05-24,11,330,38,914,1,4
6,49,2021-05-24,48,548,111,1349,3,14
6,56,2021-05-24,301,3494,485,5501,3,63
6,63,2021-05-24,106,1077,188,1846,3,11
6,70,2021-05-24,5,199,12,501,0,7
6,77,2021-05-24,19,242,23,455,0,3
6,84,2021-05-24,12,91,17,211,0,3
6,91,2021-05-24,197,2902,371,6128,6,80
6,98,2021-05-24,46,579,85,1316,1,23
6,105,2021-05-24,72,1123,217,2790,1,36
6,112,2021-05-24,73,541,125,1281,1,17
6,119,2021-05-24,16,312,26,470,1,5
6,126,2021-05-24,82,1293,133,2202,2,31
6,134,2021-05-24,46,577,84,1087,1,13
6,140,2021-05-24,10,119,16,232,0,2
6,147,2021-05-24,12,357,28,687,0,8
6,154,2021-05-24,14,319,19,460,1,4
6,161,2021-05-24,23,161,32,333,0,6
6,168,2021-05-24,3,35,7,69,0,0
6,175,2021-05-24,29,286,40,509,0,4
6,182,2021-05-24,36,426,80,755,0,18
6,189,2021-05-24,16,220,27,317,1,5
6,196,2021-05-24,10,115,22,302,0,3
6,203,2021-05-24,48,641,84,1161,0,9
6,210,2021-05-24,57,728,96,1174,1,20
6,217,2021-05-24,60,394,93,687,0,5
6,224,2021-05-24,100,1549,141,2404,0,19
6,231,2021-05-24,9,216,22,415,1,5
6,238,2021-05-24,5,183,18,307,1,8
6,245,2021-05-24,56,628,83,1064,0,8
6,252,2021-05-24,162,2457,291,4959,6,68
6,260,2021-05-24,221,3296,473,7270,9,78
6,266,2021-05-24,23,321,48,689,0,1
6,270,2021-05-24,83,1448,177,3366,1,38
6,274,2021-05-24,226,3292,466,7372,10,94
6,277,2021-05-24,23,245,26,389,0,3
6,280,2021-05-24,57,435,106,841,0,6
6,287,2021-05-24,10,163,16,359,0,1
6,294,2021-05-24,10,87,25,340,0,0
6,301,2021-05-24,18,175,22,328,0,2
6,308,2021-05-24,1,32,6,54,0,1
6,315,2021-05-24,16,234,29,506,0,2
6,322,2021-05-24,8,60,15,146,0,1
6,329,2021-05-24,31,208,41,348,0,2
6,336,2021-05-24,2,35,3,67,0,0
6,343,2021-05-24,11,142,21,236,0,0
6,351,2021-05-24,4,135,8,289,0,2
6,357,2021-05-24,459,6033,792,11272,11,138
6,364,2021-05-24,86,1310,155,2253,2,14
6,371,2021-05-24,273,3908,577,9596,9,102
6,385,2021-05-24,20,232,30,431,0,4
6,392,2021-05-24,30,397,41,567,4,19
6,399,2021-05-24,11,288,20,352,0,3
6,406,2021-05-24,6,103,7,223,0,1
6,408,2021-05-24,91,1751,177,4128,2,46
6,410,2021-05-24,118,1623,223,3527,2,33
6,412,2021-05-24,145,2893,257,5874,3,59
6,413,2021-05-24,101,1629,160,2750,1,30
6,420,2021-05-24,62,906,124,2030,1,16
6,427,2021-05-24,793,11918,1687,29447,17,287
6,434,2021-05-24,313,4289,660,10686,9,105
6,441,2021-05-24,381,5216,718,10543,15,236
6,448,2021-05-24,5,125,9,248,0,0
6,455,2021-05-24,18,316,22,485,0,9
6,462,2021-05-24,52,531,72,693,2,17
6,466,2021-05-24,3,59,4,89,1,2
6,469,2021-05-24,68,784,125,1688,1,4
6,476,2021-05-24,47,465,49,692,2,6
6,483,2021-05-24,29,496,45,811,0,6
6,490,2021-05-24,351,5015,712,12514,8,128
6,497,2021-05-24,72,1104,131,2004,2,25
6,505,2021-05-24,10,176,18,288,0,0
6,511,2021-05-24,8,84,10,143,1,3
6,515,2021-05-24,223,3327,453,7599,1,69
6,518,2021-05-24,8,179,12,396,0,4
6,525,2021-05-24,37,528,66,961,1,5
6,532,2021-05-24,29,682,54,1413,3,13
6,539,2021-05-24,264,4146,549,8816,5,111
6,547,2021-05-24,24,263,33,420,0,9
6,553,2021-05-24,5,43,13,162,0,1
6,560,2021-05-24,276,4701,589,9990,7,102
6,568,2021-05-24,151,2448,351,6371,7,69
6,574,2021-05-24,49,267,92,410,0,1
6,581,2021-05-24,41,1128,85,1712,2,15
6,588,2021-05-24,59,481,81,808,1,10
6,595,2021-05-24,4,140,18,354,0,21
6,602,2021-05-24,38,427,64,790,1,4
6,609,2021-05-24,29,498,61,1023,1,15
6,616,2021-05-24,7,43,13,144,0,0
6,623,2021-05-24,101,1804,135,2682,6,51
6,630,2021-05-24,1,22,1,54,0,1
6,638,2021-05-24,247,4082,740,12132,4,80
6,644,2021-05-24,37,322,61,860,0,2
6,648,2021-05-24,48,789,83,1646,3,16
6,651,2021-05-24,13,268,26,412,0,4
6,655,2021-05-24,9,94,14,186,0,1
6,658,2021-05-24,272,4274,575,10019,8,141
6,665,2021-05-24,54,395,67,586,2,5
6,672,2021-05-24,18,220,28,326,1,6
6,679,2021-05-24,18,253,27,502,0,6
6,686,2021-05-24,6,131,24,356,0,1
6,693,2021-05-24,28,320,44,525,0,6
6,700,2021-05-24,32,478,51,818,1,6
6,707,2021-05-24,48,471,67,893,1,5
6,714,2021-05-24,18,369,37,651,0,5
6,721,2021-05-24,2,49,3,100,0,1
6,728,2021-05-24,30,375,52,657,0,11
6,735,2021-05-24,22,251,46,563,0,5
6,742,2021-05-24,1,26,3,54,0,1
6,749,2021-05-24,142,2423,324,5266,4,53
6,756,2021-05-24,230,3126,545,9140,5,99
6,760,2021-05-24,207,3372,514,8393,6,78
6,763,2021-05-24,91,1114,183,2424,5,22
6,770,2021-05-24,54,821,88,1408,1,20
6,778,2021-05-24,37,643,81,1322,2,13
6,784,2021-05-24,5,101,8,180,1,1
6,791,2021-05-24,106,1658,216,3895,1,33
6,798,2021-05-24,13,93,16,228,0,2
6,805,2021-05-24,232,3708,505,9446,3,79
6,812,2021-05-24,0,9,0,22,0,0
6,819,2021-05-24,5,126,11,293,1,4
6,826,2021-05-24,58,1098,146,2450,1,16
6,833,2021-05-24,51,927,81,1726,0,21
6,840,2021-05-24,234,3375,463,8299,6,95
6,847,2021-05-24,1,33,2,121,0,0
6,854,2021-05-24,35,315,53,679,0,3
6,861,2021-05-24,164,2427,498,8433,3,60
6,868,2021-05-24,24,452,46,857,2,12
6,875,2021-05-24,10,89,20,179,0,6
6,882,2021-05-24,94,1297,222,2651,1,46
10,0,2021-05-24,0,6,1,18,0,0
10,7,2021-05-24,1,40,12,191,0,0
10,14,2021-05-24,1,26,2,54,0,1
10,21,2021-05-24,6,166,11,483,0,7
10,28,2021-05-24,1,59,1,139,1,1
10,35,2021-05-24,4,157,10,511,1,4
10,42,2021-05-24,7,182,16,436,0,3
10,49,2021-05-24,198,2633,505,6565,1,17
10,56,2021-05-24,2,20,3,45,0,0
10,63,2021-05-24,27,173,59,474,0,0
10,70,2021-05-24,10,150,19,314,0,1
10,77,2021-05-24,1,47,6,115,0,0
10,84,2021-05-24,5,100,40,333,0,0
10,91,2021-05-24,3,132,23,344,1,1
10,98,2021-05-24,6,79,15,292,1,3
10,105,2021-05-24,4,70,40,222,1,3
10,112,2021-05-24,84,443,173,1170,0,2
14,0,2021-05-24,7,131,20,382,0,1
14,7,2021-05-24,35,610,146,2455,1,5
14,14,2021-05-24,1312,18194,3145,46621,9,143
14,21,2021-05-24,211,3449,542,11385,2,23
14,28,2021-05-24,96,981,126,1552,1,6
14,35,2021-05-24,23,307,54,902,0,1
14,42,2021-05-24,242,2373,508,6377,4,15
14,49,2021-05-24,68,423,106,1173,0,2
14,56,2021-05-24,33,384,169,1437,0,5
14,63,2021-05-24,105,1685,189,4562,0,31
14,70,2021-05-24,21,108,41,186,0,2
14,77,2021-05-24,1,57,6,133,0,0
14,84,2021-05-24,29,433,113,963,0,1
14,91,2021-05-24,199,2562,370,6043,3,33
14,98,2021-05-24,236,2089,414,5586,4,16
14,105,2021-05-24,70,714,188,2329,3,12
14,112,2021-05-24,25,241,37,679,0,0
14,119,2021-05-24,123,1287,419,4529,0,6
14,126,2021-05-24,26,638,31,1328,0,2
14,133,2021-05-24,61,709,70,1315,0,7
14,140,2021-05-24,236,2815,435,6742,0,32
14,147,2021-05-24,113,1282,328,4611,2,13
14,154,2021-05-24,0,9,20,86,0,0
14,161,2021-05-24,61,925,98,2621,0,3
14,168,2021-05-24,17,305,53,927,2,2
14,175,2021-05-24,7,163,15,446,0,1
14,182,2021-05-24,131,1814,272,3832,1,10
18,0,2021-05-24,0,40,2,87,0,0
18,7,2021-05-24,2,46,10,170,1,3
18,14,2021-05-24,0,6,1,47,0,0
18,21,2021-05-24,112,3729,490,14767,3,18
18,28,2021-05-24,6,127,13,576,0,2
18,35,2021-05-24,19,394,26,759,0,1
18,42,2021-05-24,0,44,6,235,0,0
18,49,2021-05-24,1,217,4,720,0,2
18,56,2021-05-24,0,11,0,87,0,0
18,63,2021-05-24,1,45,7,138,0,0
18,70,2021-05-24,13,864,125,3099,1,9
18,77,2021-05-24,3,47,9,255,0,0
18,84,2021-05-24,7,211,16,752,0,3
18,91,2021-05-24,3,117,10,450,0,2
18,98,2021-05-24,3,41,6,88,0,0
18,105,2021-05-24,5,498,11,1531,2,6
18,112,2021-05-24,9,572,17,774,1,10
18,119,2021-05-24,3,556,10,1571,0,7
18,126,2021-05-24,9,68,12,178,0,3
18,133,2021-05-24,5,151,18,702,0,2
18,140,2021-05-24,1,86,10,435,0,1
18,147,2021-05-24,0,63,5,239,0,0
18,154,2021-05-24,0,27,2,72,0,0
18,161,2021-05-24,2,82,6,212,0,0
18,168,2021-05-24,4,590,6,1977,0,2
18,175,2021-05-24,1,18,1,222,0,0
22,0,2021-05-24,1,5,2,16,0,0
22,7,2021-05-24,4,60,13,240,0,1
22,14,2021-05-24,17,111,67,634,0,0
22,21,2021-05-24,5,561,49,1217,2,17
22,28,2021-05-24,7,58,15,145,0,1
22,36,2021-05-24,65,201,71,304,0,5
22,39,2021-05-24,28,130,78,286,0,0
22,43,2021-05-24,6,41,11,78,0,0
22,49,2021-05-24,2,53,2,72,1,5
22,56,2021-05-24,3,74,13,177,1,2
22,63,2021-05-24,12,367,29,781,0,2
22,70,2021-05-24,1,40,2,101,0,0
22,77,2021-05-24,19,68,58,249,1,2
22,84,2021-05-24,32,366,61,827,1,5
